station,valid,tmpf
ORD,2019-09-11 23:51,69.00
ORD,2019-09-12 00:51,70.00
ORD,2019-09-12 01:13,70.00
ORD,2019-09-12 01:38,69.00
ORD,2019-09-12 01:51,66.00
ORD,2019-09-12 02:02,65.00
ORD,2019-09-12 02:12,65.00
ORD,2019-09-12 02:27,65.00
ORD,2019-09-12 02:49,66.20
ORD,2019-09-12 02:51,66.00
ORD,2019-09-12 02:56,66.00
ORD,2019-09-12 03:19,66.00
ORD,2019-09-12 03:42,65.00
ORD,2019-09-12 03:51,65.00
ORD,2019-09-12 04:11,66.00
ORD,2019-09-12 04:27,66.00
ORD,2019-09-12 04:51,66.00
ORD,2019-09-12 05:51,67.00
ORD,2019-09-12 06:34,67.00
ORD,2019-09-12 06:51,66.00
ORD,2019-09-12 07:51,63.00
ORD,2019-09-12 08:42,64.00
ORD,2019-09-12 08:51,64.00
ORD,2019-09-12 09:41,66.00
ORD,2019-09-12 09:51,66.00
ORD,2019-09-12 10:12,67.00
ORD,2019-09-12 10:43,68.00
ORD,2019-09-12 10:51,68.00
ORD,2019-09-12 11:51,71.00
ORD,2019-09-12 12:51,71.00
ORD,2019-09-12 13:17,74.00
ORD,2019-09-12 13:51,75.00
ORD,2019-09-12 14:19,76.00
ORD,2019-09-12 14:34,77.00
ORD,2019-09-12 14:51,78.00
ORD,2019-09-12 15:51,77.00
ORD,2019-09-12 16:51,75.00
ORD,2019-09-12 17:51,77.00
ORD,2019-09-12 18:51,77.00
ORD,2019-09-12 19:51,75.00
ORD,2019-09-12 20:51,76.00
ORD,2019-09-12 21:51,77.00
ORD,2019-09-12 22:51,75.00
ORD,2019-09-12 23:51,76.00
ORD,2019-09-13 00:51,76.00
ORD,2019-09-13 01:44,72.00
ORD,2019-09-13 01:51,71.00
ORD,2019-09-13 02:09,70.00
ORD,2019-09-13 02:51,71.00
ORD,2019-09-13 03:16,71.00
ORD,2019-09-13 03:33,71.00
ORD,2019-09-13 03:38,70.00
ORD,2019-09-13 03:43,70.00
ORD,2019-09-13 03:51,69.00
ORD,2019-09-13 04:13,69.00
ORD,2019-09-13 04:18,69.00
ORD,2019-09-13 04:31,69.00
ORD,2019-09-13 04:35,69.00
ORD,2019-09-13 04:43,69.00
ORD,2019-09-13 04:51,69.00
ORD,2019-09-13 05:06,69.00
ORD,2019-09-13 05:51,70.00
ORD,2019-09-13 06:01,70.00
ORD,2019-09-13 06:36,70.00
ORD,2019-09-13 06:51,70.00
ORD,2019-09-13 07:12,71.00
ORD,2019-09-13 07:31,70.00
ORD,2019-09-13 07:51,70.00
ORD,2019-09-13 08:51,69.00
ORD,2019-09-13 09:51,69.00
ORD,2019-09-13 10:51,74.00
ORD,2019-09-13 11:51,75.00
ORD,2019-09-13 12:51,75.00
ORD,2019-09-13 13:51,75.00
ORD,2019-09-13 14:51,73.00
ORD,2019-09-13 15:51,71.00
ORD,2019-09-13 16:51,71.00
ORD,2019-09-13 17:51,69.00
ORD,2019-09-13 18:51,68.00
ORD,2019-09-13 19:51,66.00
ORD,2019-09-13 20:51,64.00
ORD,2019-09-13 21:51,64.00
ORD,2019-09-13 22:51,64.00
ORD,2019-09-13 23:51,63.00
ORD,2019-09-14 00:51,62.00
ORD,2019-09-14 01:51,62.00
ORD,2019-09-14 02:51,58.00
ORD,2019-09-14 03:51,59.00
ORD,2019-09-14 04:51,58.00
ORD,2019-09-14 05:51,57.00
ORD,2019-09-14 06:51,56.00
ORD,2019-09-14 07:51,59.00
ORD,2019-09-14 08:51,63.00
ORD,2019-09-14 09:51,66.00
ORD,2019-09-14 10:51,70.00
ORD,2019-09-14 11:51,73.00
ORD,2019-09-14 12:51,75.00
ORD,2019-09-14 13:51,77.00
ORD,2019-09-14 14:51,79.00
ORD,2019-09-14 15:51,79.00
ORD,2019-09-14 16:51,79.00
ORD,2019-09-14 17:51,79.00
ORD,2019-09-14 18:51,77.00
ORD,2019-09-14 19:51,74.00
ORD,2019-09-14 20:51,74.00
ORD,2019-09-14 21:51,73.00
ORD,2019-09-14 22:51,72.00
ORD,2019-09-14 23:51,74.00
ORD,2019-09-15 00:38,72.00
ORD,2019-09-15 00:51,70.00
ORD,2019-09-15 01:09,71.00
ORD,2019-09-15 01:51,69.00
ORD,2019-09-15 02:51,68.00
ORD,2019-09-15 03:51,66.00
ORD,2019-09-15 04:51,65.00
ORD,2019-09-15 05:51,64.00
ORD,2019-09-15 06:51,64.00
ORD,2019-09-15 07:47,64.40
ORD,2019-09-15 07:51,64.00
ORD,2019-09-15 08:51,65.00
ORD,2019-09-15 09:38,67.00
ORD,2019-09-15 09:51,67.00
ORD,2019-09-15 10:44,68.00
ORD,2019-09-15 10:51,68.00
ORD,2019-09-15 11:06,68.00
ORD,2019-09-15 11:51,68.00
ORD,2019-09-15 12:39,70.00
ORD,2019-09-15 12:51,71.00
ORD,2019-09-15 13:51,75.00
ORD,2019-09-15 14:51,77.00
ORD,2019-09-15 15:24,77.00
ORD,2019-09-15 15:51,77.00
ORD,2019-09-15 16:51,77.00
ORD,2019-09-15 17:14,77.00
ORD,2019-09-15 17:51,75.00
ORD,2019-09-15 18:51,73.00
ORD,2019-09-15 19:51,74.00
ORD,2019-09-15 20:06,74.00
ORD,2019-09-15 20:51,73.00
ORD,2019-09-15 21:51,72.00
ORD,2019-09-15 22:51,72.00
ORD,2019-09-15 23:51,71.00
ORD,2019-09-16 00:51,71.00
ORD,2019-09-16 01:51,72.00
ORD,2019-09-16 02:51,71.00
ORD,2019-09-16 03:51,69.00
ORD,2019-09-16 04:51,69.00
ORD,2019-09-16 05:15,69.00
ORD,2019-09-16 05:29,68.00
ORD,2019-09-16 05:51,68.00
ORD,2019-09-16 06:51,68.00
ORD,2019-09-16 07:03,69.00
ORD,2019-09-16 07:51,69.00
ORD,2019-09-16 08:51,69.00
ORD,2019-09-16 09:51,69.00
ORD,2019-09-16 10:07,70.00
ORD,2019-09-16 10:24,71.00
ORD,2019-09-16 10:51,71.00
ORD,2019-09-16 11:13,72.00
ORD,2019-09-16 11:51,73.00
ORD,2019-09-16 12:51,72.00
ORD,2019-09-16 13:51,73.00
ORD,2019-09-16 14:51,72.00
ORD,2019-09-16 15:17,72.00
ORD,2019-09-16 15:51,72.00
ORD,2019-09-16 16:51,73.00
ORD,2019-09-16 17:51,72.00
ORD,2019-09-16 18:51,69.00
ORD,2019-09-16 19:37,66.00
ORD,2019-09-16 19:51,65.00
ORD,2019-09-16 20:04,65.00
ORD,2019-09-16 20:51,65.00
ORD,2019-09-16 21:51,65.00
ORD,2019-09-16 22:51,65.00
ORD,2019-09-16 23:51,65.00
ORD,2019-09-17 00:51,66.00
ORD,2019-09-17 01:51,66.00
ORD,2019-09-17 02:51,66.00
ORD,2019-09-17 03:51,65.00
ORD,2019-09-17 04:51,65.00
ORD,2019-09-17 05:51,65.00
ORD,2019-09-17 06:51,65.00
ORD,2019-09-17 07:51,67.00
ORD,2019-09-17 08:20,67.00
ORD,2019-09-17 08:51,68.00
ORD,2019-09-17 09:51,69.00
ORD,2019-09-17 10:51,72.00
ORD,2019-09-17 11:51,75.00
ORD,2019-09-17 12:51,77.00
ORD,2019-09-17 13:51,78.00
ORD,2019-09-17 14:51,78.00
ORD,2019-09-17 15:51,76.00
ORD,2019-09-17 16:51,76.00
ORD,2019-09-17 17:51,74.00
ORD,2019-09-17 18:51,72.00
ORD,2019-09-17 19:51,70.00
ORD,2019-09-17 20:51,69.00
ORD,2019-09-17 21:51,68.00
ORD,2019-09-17 22:51,68.00
ORD,2019-09-17 23:51,67.00
ORD,2019-09-18 00:51,66.00
ORD,2019-09-18 01:51,65.00
ORD,2019-09-18 02:51,64.00
ORD,2019-09-18 03:51,65.00
ORD,2019-09-18 05:51,63.00
ORD,2019-09-18 06:51,63.00
ORD,2019-09-18 07:51,65.00
ORD,2019-09-18 08:51,69.00
ORD,2019-09-18 09:51,72.00
ORD,2019-09-18 10:51,75.00
ORD,2019-09-18 11:51,77.00
ORD,2019-09-18 12:51,79.00
ORD,2019-09-18 13:51,79.00
ORD,2019-09-18 14:51,81.00
ORD,2019-09-18 15:51,81.00
ORD,2019-09-18 16:51,81.00
ORD,2019-09-18 17:51,80.00
ORD,2019-09-18 18:51,76.00
ORD,2019-09-18 19:51,73.00
ORD,2019-09-18 20:51,72.00
ORD,2019-09-18 21:51,71.00
ORD,2019-09-18 22:51,71.00
ORD,2019-09-18 23:51,70.00
ORD,2019-09-19 00:51,68.00
ORD,2019-09-19 01:51,67.00
ORD,2019-09-19 02:51,67.00
ORD,2019-09-19 03:51,65.00
ORD,2019-09-19 04:51,65.00
ORD,2019-09-19 05:51,64.00
ORD,2019-09-19 06:51,63.00
ORD,2019-09-19 07:51,66.00
ORD,2019-09-19 08:51,68.00
ORD,2019-09-19 09:51,73.00
ORD,2019-09-19 10:51,77.00
ORD,2019-09-19 11:51,79.00
ORD,2019-09-19 12:51,80.00
ORD,2019-09-19 13:51,80.00
ORD,2019-09-19 14:51,81.00
ORD,2019-09-19 15:51,81.00
ORD,2019-09-19 16:51,79.00
ORD,2019-09-19 17:51,78.00
ORD,2019-09-19 18:51,76.00
ORD,2019-09-19 19:51,74.00
ORD,2019-09-19 20:51,72.00
ORD,2019-09-19 21:51,73.00
ORD,2019-09-19 22:51,73.00
ORD,2019-09-19 23:51,69.00
ORD,2019-09-20 00:51,68.00
ORD,2019-09-20 01:51,69.00
ORD,2019-09-20 02:51,68.00
ORD,2019-09-20 03:51,68.00
ORD,2019-09-20 04:51,68.00
ORD,2019-09-20 05:51,68.00
ORD,2019-09-20 06:51,68.00
ORD,2019-09-20 07:51,69.00
ORD,2019-09-20 08:51,71.00
ORD,2019-09-20 09:51,74.00
ORD,2019-09-20 10:51,75.00
ORD,2019-09-20 11:51,78.00
ORD,2019-09-20 12:51,80.00
ORD,2019-09-20 13:51,82.00
ORD,2019-09-20 14:51,84.00
ORD,2019-09-20 15:51,84.00
ORD,2019-09-20 16:51,84.00
ORD,2019-09-20 17:51,83.00
ORD,2019-09-20 18:51,82.00
ORD,2019-09-20 19:51,79.00
ORD,2019-09-20 20:51,77.00
ORD,2019-09-20 21:51,76.00
ORD,2019-09-20 22:51,75.00
ORD,2019-09-20 23:51,74.00
ORD,2019-09-21 00:51,74.00
ORD,2019-09-21 01:51,73.00
ORD,2019-09-21 02:51,74.00
ORD,2019-09-21 03:51,73.00
ORD,2019-09-21 04:51,73.00
ORD,2019-09-21 05:51,72.00
ORD,2019-09-21 06:51,73.00
ORD,2019-09-21 07:51,73.00
ORD,2019-09-21 08:51,75.00
ORD,2019-09-21 09:51,75.00
ORD,2019-09-21 10:51,75.00
ORD,2019-09-21 11:51,77.00
ORD,2019-09-21 12:51,77.00
ORD,2019-09-21 13:51,77.00
ORD,2019-09-21 14:51,77.00
ORD,2019-09-21 15:51,73.00
ORD,2019-09-21 16:15,73.00
ORD,2019-09-21 16:51,75.00
ORD,2019-09-21 17:51,74.00
ORD,2019-09-21 18:51,75.00
ORD,2019-09-21 19:51,74.00
ORD,2019-09-21 20:51,72.00
ORD,2019-09-21 21:48,71.60
ORD,2019-09-21 21:51,72.00
ORD,2019-09-21 22:32,72.00
ORD,2019-09-21 22:51,72.00
ORD,2019-09-21 23:51,72.00
ORD,2019-09-22 00:51,71.00
ORD,2019-09-22 01:51,70.00
ORD,2019-09-22 02:51,71.00
ORD,2019-09-22 03:51,71.00
ORD,2019-09-22 04:31,71.00
ORD,2019-09-22 04:38,71.00
ORD,2019-09-22 04:51,71.00
ORD,2019-09-22 05:51,70.00
ORD,2019-09-22 06:51,71.00
ORD,2019-09-22 06:59,71.00
ORD,2019-09-22 07:34,70.00
ORD,2019-09-22 07:51,70.00
ORD,2019-09-22 08:51,73.00
ORD,2019-09-22 09:51,74.00
ORD,2019-09-22 10:51,76.00
ORD,2019-09-22 11:51,76.00
ORD,2019-09-22 12:39,76.00
ORD,2019-09-22 12:51,75.00
ORD,2019-09-22 13:43,73.00
ORD,2019-09-22 13:51,72.00
ORD,2019-09-22 13:53,72.00
ORD,2019-09-22 14:12,72.00
ORD,2019-09-22 14:51,72.00
ORD,2019-09-22 15:32,71.00
ORD,2019-09-22 15:51,71.00
ORD,2019-09-22 16:51,71.00
ORD,2019-09-22 16:57,71.00
ORD,2019-09-22 17:04,70.00
ORD,2019-09-22 17:12,70.00
ORD,2019-09-22 17:40,70.00
ORD,2019-09-22 17:51,70.00
ORD,2019-09-22 18:02,70.00
ORD,2019-09-22 18:21,70.00
ORD,2019-09-22 18:32,70.00
ORD,2019-09-22 18:46,69.80
ORD,2019-09-22 18:51,69.00
ORD,2019-09-22 19:01,69.00
ORD,2019-09-22 19:28,69.00
ORD,2019-09-22 19:51,69.00
ORD,2019-09-22 20:08,68.00
ORD,2019-09-22 20:41,67.00
ORD,2019-09-22 20:51,67.00
ORD,2019-09-22 21:14,67.00
ORD,2019-09-22 21:51,67.00
ORD,2019-09-22 22:51,67.00
ORD,2019-09-22 23:51,66.00
ORD,2019-09-23 00:51,66.00
ORD,2019-09-23 00:59,66.00
ORD,2019-09-23 01:46,66.20
ORD,2019-09-23 01:51,66.00
ORD,2019-09-23 02:12,66.00
ORD,2019-09-23 02:51,65.00
ORD,2019-09-23 03:51,64.00
ORD,2019-09-23 04:51,64.00
ORD,2019-09-23 05:17,63.00
ORD,2019-09-23 05:41,62.00
ORD,2019-09-23 05:51,61.00
ORD,2019-09-23 06:51,59.00
ORD,2019-09-23 07:51,59.00
ORD,2019-09-23 08:51,61.00
ORD,2019-09-23 09:51,64.00
ORD,2019-09-23 10:51,66.00
ORD,2019-09-23 11:51,69.00
ORD,2019-09-23 12:51,71.00
ORD,2019-09-23 13:51,72.00
ORD,2019-09-23 14:51,73.00
ORD,2019-09-23 15:51,71.00
ORD,2019-09-23 16:51,71.00
ORD,2019-09-23 17:51,72.00
ORD,2019-09-23 18:51,69.00
ORD,2019-09-23 19:51,67.00
ORD,2019-09-23 20:51,65.00
ORD,2019-09-23 21:51,63.00
ORD,2019-09-23 22:51,62.00
ORD,2019-09-23 23:51,61.00
ORD,2019-09-24 00:51,60.00
ORD,2019-09-24 01:51,60.00
ORD,2019-09-24 02:51,59.00
ORD,2019-09-24 03:51,58.00
ORD,2019-09-24 04:51,59.00
ORD,2019-09-24 05:51,59.00
ORD,2019-09-24 06:51,59.00
ORD,2019-09-24 07:51,61.00
ORD,2019-09-24 08:51,66.00
ORD,2019-09-24 09:51,69.00
ORD,2019-09-24 10:51,71.00
ORD,2019-09-24 11:51,74.00
ORD,2019-09-24 12:51,75.00
ORD,2019-09-24 13:51,77.00
ORD,2019-09-24 14:51,78.00
ORD,2019-09-24 15:51,78.00
ORD,2019-09-24 16:51,78.00
ORD,2019-09-24 17:51,77.00
ORD,2019-09-24 18:51,74.00
ORD,2019-09-24 19:51,73.00
ORD,2019-09-24 20:51,72.00
ORD,2019-09-24 21:51,69.00
ORD,2019-09-24 22:51,69.00
ORD,2019-09-24 23:51,69.00
ORD,2019-09-25 00:51,67.00
ORD,2019-09-25 01:51,66.00
ORD,2019-09-25 02:51,68.00
ORD,2019-09-25 03:51,67.00
ORD,2019-09-25 04:14,67.00
ORD,2019-09-25 04:51,67.00
ORD,2019-09-25 05:51,65.00
ORD,2019-09-25 06:51,66.00
ORD,2019-09-25 07:11,66.00
ORD,2019-09-25 07:51,65.00
ORD,2019-09-25 07:59,63.00
ORD,2019-09-25 08:31,66.00
ORD,2019-09-25 08:51,66.00
ORD,2019-09-25 09:51,66.00
ORD,2019-09-25 10:51,68.00
ORD,2019-09-25 11:51,71.00
ORD,2019-09-25 12:51,74.00
ORD,2019-09-25 13:51,78.00
ORD,2019-09-25 14:51,78.00
ORD,2019-09-25 15:51,77.00
ORD,2019-09-25 16:51,77.00
ORD,2019-09-25 17:51,75.00
ORD,2019-09-25 18:51,73.00
ORD,2019-09-25 19:51,71.00
ORD,2019-09-25 20:51,69.00
ORD,2019-09-25 21:51,68.00
ORD,2019-09-25 22:51,67.00
ORD,2019-09-25 23:51,65.00
ORD,2019-09-26 00:51,65.00
ORD,2019-09-26 01:51,64.00
ORD,2019-09-26 02:51,62.00
ORD,2019-09-26 03:51,61.00
ORD,2019-09-26 04:51,59.00
ORD,2019-09-26 05:51,57.00
ORD,2019-09-26 06:51,56.00
ORD,2019-09-26 07:51,57.00
ORD,2019-09-26 08:51,60.00
ORD,2019-09-26 09:51,63.00
ORD,2019-09-26 10:51,66.00
ORD,2019-09-26 11:51,68.00
ORD,2019-09-26 12:51,69.00
ORD,2019-09-26 13:51,70.00
ORD,2019-09-26 14:51,70.00
ORD,2019-09-26 15:51,71.00
ORD,2019-09-26 16:51,71.00
ORD,2019-09-26 17:51,70.00
ORD,2019-09-26 18:51,68.00
ORD,2019-09-26 19:51,65.00
ORD,2019-09-26 20:51,63.00
ORD,2019-09-26 21:51,63.00
ORD,2019-09-26 22:51,62.00
ORD,2019-09-26 23:51,62.00
ORD,2019-09-27 00:51,60.00
ORD,2019-09-27 01:51,60.00
ORD,2019-09-27 02:51,61.00
ORD,2019-09-27 03:51,61.00
ORD,2019-09-27 04:51,63.00
ORD,2019-09-27 05:51,63.00
ORD,2019-09-27 06:51,63.00
ORD,2019-09-27 07:51,64.00
ORD,2019-09-27 08:51,66.00
ORD,2019-09-27 09:51,66.00
ORD,2019-09-27 10:12,66.00
ORD,2019-09-27 10:27,67.00
ORD,2019-09-27 10:51,65.00
ORD,2019-09-27 11:12,63.00
ORD,2019-09-27 11:23,59.00
ORD,2019-09-27 11:38,58.00
ORD,2019-09-27 11:51,58.00
ORD,2019-09-27 12:40,59.00
ORD,2019-09-27 12:51,59.00
ORD,2019-09-27 13:15,61.00
ORD,2019-09-27 13:31,62.00
ORD,2019-09-27 13:51,63.00
ORD,2019-09-27 14:39,65.00
ORD,2019-09-27 14:43,65.00
ORD,2019-09-27 14:51,65.00
ORD,2019-09-27 15:32,67.00
ORD,2019-09-27 15:51,67.00
ORD,2019-09-27 16:51,67.00
ORD,2019-09-27 17:51,67.00
ORD,2019-09-27 18:11,67.00
ORD,2019-09-27 18:51,67.00
ORD,2019-09-27 19:51,69.00
ORD,2019-09-27 20:03,69.00
ORD,2019-09-27 20:19,69.00
ORD,2019-09-27 20:47,66.20
ORD,2019-09-27 20:51,66.00
ORD,2019-09-27 20:58,66.00
ORD,2019-09-27 21:24,66.00
ORD,2019-09-27 21:29,66.00
ORD,2019-09-27 21:35,66.00
ORD,2019-09-27 21:51,67.00
ORD,2019-09-27 21:55,67.00
ORD,2019-09-27 22:34,66.00
ORD,2019-09-27 22:51,66.00
ORD,2019-09-27 23:14,66.00
ORD,2019-09-27 23:23,66.00
ORD,2019-09-27 23:37,66.00
ORD,2019-09-27 23:48,66.20
ORD,2019-09-27 23:51,67.00
ORD,2019-09-28 00:04,67.00
ORD,2019-09-28 00:23,66.00
ORD,2019-09-28 00:38,66.00
ORD,2019-09-28 00:51,66.00
ORD,2019-09-28 01:14,66.00
ORD,2019-09-28 01:29,66.00
ORD,2019-09-28 01:46,64.40
ORD,2019-09-28 01:51,63.00
ORD,2019-09-28 02:06,63.00
ORD,2019-09-28 02:51,62.00
ORD,2019-09-28 03:51,61.00
ORD,2019-09-28 04:51,62.00
ORD,2019-09-28 05:51,62.00
ORD,2019-09-28 06:23,61.00
ORD,2019-09-28 06:51,60.00
ORD,2019-09-28 07:09,60.00
ORD,2019-09-28 07:37,60.00
ORD,2019-09-28 07:48,60.80
ORD,2019-09-28 07:51,60.00
ORD,2019-09-28 08:28,59.00
ORD,2019-09-28 08:51,59.00
ORD,2019-09-28 09:42,58.00
ORD,2019-09-28 09:51,58.00
ORD,2019-09-28 10:04,57.00
ORD,2019-09-28 10:51,58.00
ORD,2019-09-28 11:38,59.00
ORD,2019-09-28 11:51,59.00
ORD,2019-09-28 12:51,56.00
ORD,2019-09-28 13:51,55.00
ORD,2019-09-28 14:51,58.00
ORD,2019-09-28 15:51,57.00
ORD,2019-09-28 16:51,57.00
ORD,2019-09-28 17:51,57.00
ORD,2019-09-28 18:51,54.00
ORD,2019-09-28 19:51,57.00
ORD,2019-09-28 20:51,57.00
ORD,2019-09-28 21:51,57.00
ORD,2019-09-28 22:34,57.00
ORD,2019-09-28 22:51,58.00
ORD,2019-09-28 23:51,57.00
ORD,2019-09-29 00:17,59.00
ORD,2019-09-29 00:51,62.00
ORD,2019-09-29 01:51,63.00
ORD,2019-09-29 02:51,62.00
ORD,2019-09-29 03:51,62.00
ORD,2019-09-29 04:51,60.00
ORD,2019-09-29 05:31,60.00
ORD,2019-09-29 05:51,61.00
ORD,2019-09-29 06:51,61.00
ORD,2019-09-29 07:18,61.00
ORD,2019-09-29 07:51,61.00
ORD,2019-09-29 08:51,62.00
ORD,2019-09-29 09:14,62.00
ORD,2019-09-29 09:30,62.00
ORD,2019-09-29 09:39,62.00
ORD,2019-09-29 09:41,62.00
ORD,2019-09-29 09:51,62.00
ORD,2019-09-29 10:02,62.00
ORD,2019-09-29 10:19,61.00
ORD,2019-09-29 10:51,61.00
ORD,2019-09-29 11:51,61.00
ORD,2019-09-29 12:51,61.00
ORD,2019-09-29 13:51,62.00
ORD,2019-09-29 14:51,64.00
ORD,2019-09-29 15:18,65.00
ORD,2019-09-29 15:51,66.00
ORD,2019-09-29 16:51,65.00
ORD,2019-09-29 17:51,65.00
ORD,2019-09-29 18:51,64.00
ORD,2019-09-29 19:51,64.00
ORD,2019-09-29 20:51,64.00
ORD,2019-09-29 21:17,64.00
ORD,2019-09-29 21:51,64.00
ORD,2019-09-29 22:16,64.00
ORD,2019-09-29 22:51,64.00
ORD,2019-09-29 23:49,62.60
ORD,2019-09-29 23:51,63.00
ORD,2019-09-30 00:51,63.00
ORD,2019-09-30 01:19,64.00
ORD,2019-09-30 01:36,64.00
ORD,2019-09-30 01:51,64.00
ORD,2019-09-30 02:33,64.00
ORD,2019-09-30 02:51,64.00
ORD,2019-09-30 03:51,64.00
ORD,2019-09-30 04:10,65.00
ORD,2019-09-30 04:51,65.00
ORD,2019-09-30 05:51,65.00
ORD,2019-09-30 06:05,65.00
ORD,2019-09-30 06:47,64.40
ORD,2019-09-30 06:51,65.00
ORD,2019-09-30 07:02,65.00
ORD,2019-09-30 07:22,65.00
ORD,2019-09-30 07:51,66.00
ORD,2019-09-30 08:03,67.00
ORD,2019-09-30 08:51,72.00
ORD,2019-09-30 09:51,76.00
ORD,2019-09-30 10:51,79.00
ORD,2019-09-30 11:51,81.00
ORD,2019-09-30 12:51,83.00
ORD,2019-09-30 13:51,84.00
ORD,2019-09-30 14:51,85.00
ORD,2019-09-30 15:51,84.00
ORD,2019-09-30 16:51,84.00
ORD,2019-09-30 17:51,83.00
ORD,2019-09-30 18:51,82.00
ORD,2019-09-30 19:51,82.00
ORD,2019-09-30 20:51,81.00
ORD,2019-09-30 21:51,80.00
ORD,2019-09-30 22:51,79.00
ORD,2019-09-30 23:51,77.00
ORD,2019-10-01 00:51,77.00
ORD,2019-10-01 01:51,75.00
ORD,2019-10-01 02:51,74.00
ORD,2019-10-01 03:51,73.00
ORD,2019-10-01 04:51,74.00
ORD,2019-10-01 05:51,74.00
ORD,2019-10-01 06:51,73.00
ORD,2019-10-01 07:51,73.00
ORD,2019-10-01 08:51,76.00
ORD,2019-10-01 09:51,77.00
ORD,2019-10-01 10:51,78.00
ORD,2019-10-01 11:51,73.00
ORD,2019-10-01 12:51,84.00
ORD,2019-10-01 13:51,85.00
ORD,2019-10-01 14:51,84.00
ORD,2019-10-01 15:51,86.00
ORD,2019-10-01 16:51,85.00
ORD,2019-10-01 17:51,84.00
ORD,2019-10-01 18:51,83.00
ORD,2019-10-01 19:51,82.00
ORD,2019-10-01 20:51,81.00
ORD,2019-10-01 21:51,80.00
ORD,2019-10-01 22:51,81.00
ORD,2019-10-01 23:51,81.00
ORD,2019-10-02 00:51,68.00
ORD,2019-10-02 01:51,65.00
ORD,2019-10-02 02:51,66.00
ORD,2019-10-02 03:51,66.00
ORD,2019-10-02 04:43,64.00
ORD,2019-10-02 04:51,64.00
ORD,2019-10-02 05:06,62.00
ORD,2019-10-02 05:51,60.00
ORD,2019-10-02 06:28,60.00
ORD,2019-10-02 06:51,59.00
ORD,2019-10-02 07:51,58.00
ORD,2019-10-02 08:51,58.00
ORD,2019-10-02 09:51,58.00
ORD,2019-10-02 10:51,58.00
ORD,2019-10-02 11:36,59.00
ORD,2019-10-02 11:51,59.00
ORD,2019-10-02 12:38,60.00
ORD,2019-10-02 12:51,60.00
ORD,2019-10-02 13:27,59.00
ORD,2019-10-02 13:51,60.00
ORD,2019-10-02 14:41,59.00
ORD,2019-10-02 14:51,60.00
ORD,2019-10-02 15:09,60.00
ORD,2019-10-02 15:37,59.00
ORD,2019-10-02 15:51,59.00
ORD,2019-10-02 16:51,59.00
ORD,2019-10-02 17:51,59.00
ORD,2019-10-02 18:51,58.00
ORD,2019-10-02 19:48,57.20
ORD,2019-10-02 19:51,58.00
ORD,2019-10-02 19:59,58.00
ORD,2019-10-02 20:39,59.00
ORD,2019-10-02 20:51,60.00
ORD,2019-10-02 21:51,60.00
ORD,2019-10-02 22:51,60.00
ORD,2019-10-02 23:13,60.00
ORD,2019-10-02 23:30,60.00
ORD,2019-10-02 23:51,60.00
ORD,2019-10-02 23:58,60.00
ORD,2019-10-03 00:01,60.00
ORD,2019-10-03 00:11,60.00
ORD,2019-10-03 00:34,60.00
ORD,2019-10-03 00:51,60.00
ORD,2019-10-03 00:55,60.00
ORD,2019-10-03 01:02,60.00
ORD,2019-10-03 01:06,60.00
ORD,2019-10-03 01:13,60.00
ORD,2019-10-03 01:19,60.00
ORD,2019-10-03 01:27,60.00
ORD,2019-10-03 01:39,60.00
ORD,2019-10-03 01:49,60.80
ORD,2019-10-03 01:51,60.00
ORD,2019-10-03 02:04,60.00
ORD,2019-10-03 02:51,60.00
ORD,2019-10-03 03:51,60.00
ORD,2019-10-03 04:24,60.00
ORD,2019-10-03 04:51,60.00
ORD,2019-10-03 05:51,60.00
ORD,2019-10-03 05:58,60.00
ORD,2019-10-03 06:51,61.00
ORD,2019-10-03 07:07,61.00
ORD,2019-10-03 07:40,61.00
ORD,2019-10-03 07:51,61.00
ORD,2019-10-03 08:51,60.00
ORD,2019-10-03 09:48,60.80
ORD,2019-10-03 09:51,60.00
ORD,2019-10-03 10:37,61.00
ORD,2019-10-03 10:51,63.00
ORD,2019-10-03 11:34,65.00
ORD,2019-10-03 11:51,64.00
ORD,2019-10-03 12:37,65.00
ORD,2019-10-03 12:51,66.00
ORD,2019-10-03 13:51,64.00
ORD,2019-10-03 14:51,63.00
ORD,2019-10-03 15:51,62.00
ORD,2019-10-03 16:51,60.00
ORD,2019-10-03 17:51,59.00
ORD,2019-10-03 18:51,57.00
ORD,2019-10-03 19:51,56.00
ORD,2019-10-03 20:51,54.00
ORD,2019-10-03 21:51,52.00
ORD,2019-10-03 22:51,51.00
ORD,2019-10-03 23:51,50.00
ORD,2019-10-04 00:51,49.00
ORD,2019-10-04 01:51,48.00
ORD,2019-10-04 02:51,47.00
ORD,2019-10-04 03:51,46.00
ORD,2019-10-04 04:51,47.00
ORD,2019-10-04 05:51,47.00
ORD,2019-10-04 06:51,48.00
ORD,2019-10-04 07:51,48.00
ORD,2019-10-04 08:07,49.00
ORD,2019-10-04 08:51,51.00
ORD,2019-10-04 09:39,53.00
ORD,2019-10-04 09:51,54.00
ORD,2019-10-04 10:51,55.00
ORD,2019-10-04 11:14,54.00
ORD,2019-10-04 11:48,53.60
ORD,2019-10-04 11:51,54.00
ORD,2019-10-04 12:51,55.00
ORD,2019-10-04 13:51,55.00
ORD,2019-10-04 14:51,56.00
ORD,2019-10-04 15:51,56.00
ORD,2019-10-04 16:51,55.00
